worker_id,week_start,income_cad,expense_cad,essential_expense_cad,net_cashflow_cad,advances_count,advances_amount_cad,advance_fees_cad,ending_balance_cad,buffer_days_estimate,negative_balance_flag
W-0020,2026-06-29,233.37,0.00,0.00,233.37,0,0.00,0.00,9341.51,,0
W-0021,2026-03-30,433.76,1198.87,1171.74,-765.11,0,0.00,0.00,5432.68,32.45,0
W-0021,2026-04-06,479.39,388.67,256.48,90.72,0,0.00,0.00,5044.01,137.66,0
W-0021,2026-04-13,629.21,455.43,198.54,173.78,0,0.00,0.00,4710.55,166.08,0
W-0021,2026-04-20,389.25,314.42,154.84,74.83,0,0.00,0.00,2108.56,95.32,0
W-0021,2026-04-27,366.23,953.41,896.70,-587.18,0,0.00,0.00,4108.75,32.07,0
W-0021,2026-05-04,745.80,276.83,245.55,468.97,0,0.00,0.00,3094.57,88.22,0
W-0021,2026-05-11,321.16,955.35,717.58,-634.19,0,0.00,0.00,3100.57,30.25,0
W-0021,2026-05-18,550.22,429.98,259.46,120.24,0,0.00,0.00,2670.59,72.05,0
W-0021,2026-05-25,1132.77,384.24,301.11,748.53,0,0.00,0.00,2286.35,53.15,0
W-0021,2026-06-01,596.32,1287.35,1238.00,-691.03,0,0.00,0.00,1848.06,10.45,0
W-0021,2026-06-08,704.24,502.50,180.51,201.74,0,0.00,0.00,1362.69,52.84,0
W-0021,2026-06-15,731.98,514.92,431.25,217.06,0,0.00,0.00,902.58,14.65,0
W-0021,2026-06-22,995.80,282.84,137.45,712.96,0,0.00,0.00,7866.26,400.61,0
W-0021,2026-06-29,437.49,185.42,43.83,252.07,0,0.00,0.00,8379.63,1338.29,0
W-0022,2026-03-30,277.52,1538.83,1507.08,-1261.31,0,0.00,0.00,10119.81,47.0,0
W-0022,2026-04-06,566.80,337.94,243.59,228.86,0,0.00,0.00,9781.87,281.1,0
W-0022,2026-04-13,1081.69,412.49,338.25,669.20,0,0.00,0.00,9394.37,194.41,0
W-0022,2026-04-20,879.69,460.31,369.21,419.38,0,0.00,0.00,9018.06,170.98,0
W-0022,2026-04-27,1207.16,1213.43,1031.00,-6.27,1,26.70,1.99,8790.55,59.68,0
W-0022,2026-05-04,1051.68,551.72,351.27,499.96,0,0.00,0.00,8352.91,166.45,0
W-0022,2026-05-11,1214.57,459.71,308.38,754.86,0,0.00,0.00,7893.20,179.17,0
W-0022,2026-05-18,1057.52,684.84,512.80,372.68,1,102.69,3.08,11257.61,153.67,0
W-0022,2026-05-25,1013.27,378.86,225.60,634.41,0,0.00,0.00,6938.49,215.29,0
W-0022,2026-06-01,1113.15,1697.71,1652.52,-584.56,1,51.31,1.99,6340.78,26.86,0
W-0022,2026-06-08,1698.24,329.23,273.50,1369.01,0,0.00,0.00,6011.55,153.86,0
W-0022,2026-06-15,835.31,731.48,504.52,103.83,0,0.00,0.00,5305.06,73.61,0
W-0022,2026-06-22,1043.09,553.14,324.28,489.95,1,109.16,7.64,4835.92,104.39,0
W-0022,2026-06-29,868.29,120.16,65.02,748.13,1,105.11,5.26,13606.84,1464.9,0
W-0023,2026-03-30,441.12,2141.73,2048.51,-1700.61,0,0.00,0.00,3306.03,11.3,0
W-0023,2026-04-06,327.45,737.29,534.58,-409.84,0,0.00,0.00,2809.08,36.78,0
W-0023,2026-04-13,818.93,413.11,356.75,405.82,0,0.00,0.00,2272.21,44.58,0
W-0023,2026-04-20,780.09,720.78,658.13,59.31,0,0.00,0.00,1645.85,17.51,0
W-0023,2026-04-27,955.07,2441.99,2188.55,-1486.92,0,0.00,0.00,1126.35,3.6,0
W-0023,2026-05-04,470.79,329.49,182.38,141.30,0,0.00,0.00,767.37,29.45,0
W-0023,2026-05-11,661.40,779.52,732.14,-118.12,0,0.00,0.00,4612.03,44.1,0
W-0023,2026-05-18,755.75,63.62,63.62,692.13,0,0.00,0.00,5037.45,554.26,0
W-0023,2026-05-25,860.11,145.00,145.00,715.11,0,0.00,0.00,6070.09,293.04,0
W-0023,2026-06-01,345.95,1893.00,1893.00,-1547.05,0,0.00,0.00,6573.84,24.31,0
W-0023,2026-06-08,1037.49,125.63,71.00,911.86,0,0.00,0.00,7454.67,734.97,0
W-0023,2026-06-15,1009.01,0.00,0.00,1009.01,0,0.00,0.00,8620.34,,0
W-0023,2026-06-22,597.54,140.00,140.00,457.54,0,0.00,0.00,9387.38,469.37,0
W-0023,2026-06-29,648.88,0.00,0.00,648.88,0,0.00,0.00,9718.52,,0
W-0024,2026-03-30,576.87,271.24,250.30,305.63,0,0.00,0.00,5373.64,150.28,0
W-0024,2026-04-06,1293.21,465.61,321.23,827.60,0,0.00,0.00,2119.54,46.19,0
W-0024,2026-04-13,336.12,2001.37,1911.18,-1665.25,0,0.00,0.00,4569.71,16.74,0
W-0024,2026-04-20,1054.95,557.74,484.52,497.21,0,0.00,0.00,4011.97,57.96,0
W-0024,2026-04-27,947.80,601.96,479.19,345.84,0,0.00,0.00,3455.10,50.47,0
W-0024,2026-05-04,1244.29,354.26,310.88,890.03,1,120.47,0.00,3055.75,68.81,0
W-0024,2026-05-11,868.76,2162.96,1986.77,-1294.20,0,0.00,0.00,2596.79,9.15,0
W-0024,2026-05-18,604.92,395.61,319.73,209.31,0,0.00,0.00,2220.65,48.62,0
W-0024,2026-05-25,664.03,423.21,293.94,240.82,0,0.00,0.00,1777.97,42.34,0
W-0024,2026-06-01,769.62,277.42,140.89,492.20,0,0.00,0.00,8285.83,411.67,0
W-0024,2026-06-08,642.88,174.72,168.02,468.16,0,0.00,0.00,1420.83,59.19,0
W-0024,2026-06-15,1051.42,1783.39,1683.79,-731.97,0,0.00,0.00,10304.33,42.84,0
W-0024,2026-06-22,411.60,429.73,197.56,-18.13,0,0.00,0.00,816.71,28.94,0
W-0024,2026-06-29,0.00,101.47,101.47,-101.47,0,0.00,0.00,715.24,49.34,0
W-0025,2026-03-30,0.00,1601.50,1590.76,-1601.50,0,0.00,0.00,5909.93,26.01,0
W-0025,2026-04-06,579.67,820.94,602.96,-241.27,0,0.00,0.00,5327.98,61.85,0
W-0025,2026-04-13,1136.14,513.13,351.53,623.01,0,0.00,0.00,1803.31,35.91,0
W-0025,2026-04-20,410.32,529.48,215.76,-119.16,0,0.00,0.00,2555.79,82.92,0
W-0025,2026-04-27,1054.03,2026.58,1898.33,-972.55,0,0.00,0.00,3401.86,12.54,0
W-0025,2026-05-04,1138.86,556.00,343.02,582.86,0,0.00,0.00,3227.79,65.87,0
W-0025,2026-05-11,687.23,333.81,176.28,353.42,0,0.00,0.00,2903.97,115.32,0
W-0025,2026-05-18,723.89,270.33,127.28,453.56,0,0.00,0.00,2695.64,148.25,0
W-0025,2026-05-25,904.21,287.37,79.26,616.84,0,0.00,0.00,2408.27,212.69,0
W-0025,2026-06-01,968.89,1824.29,1803.92,-855.40,0,0.00,0.00,6307.40,24.48,0
W-0025,2026-06-08,547.05,755.34,683.36,-208.29,0,0.00,0.00,1301.63,13.33,0
W-0025,2026-06-15,1285.76,357.46,152.00,928.30,0,0.00,0.00,1032.20,47.54,0
W-0025,2026-06-22,563.78,491.36,331.45,72.42,0,0.00,0.00,614.68,12.98,0
W-0025,2026-06-29,795.07,165.16,137.19,629.91,0,0.00,0.00,10882.40,555.26,0
W-0026,2026-03-30,0.00,1052.76,782.32,-1052.76,0,0.00,0.00,2661.61,23.82,0
W-0026,2026-04-06,76.37,257.20,257.20,-180.83,0,0.00,0.00,2299.73,62.59,0
W-0026,2026-04-13,722.70,725.88,509.86,-3.18,0,0.00,0.00,1776.85,24.39,0
W-0026,2026-04-20,563.71,319.00,182.17,244.71,0,0.00,0.00,1774.53,68.19,0
W-0026,2026-04-27,462.42,1077.93,955.99,-615.51,0,0.00,0.00,1184.92,8.68,0
W-0026,2026-05-04,271.91,400.16,191.80,-128.25,0,0.00,0.00,784.76,28.64,0
W-0026,2026-05-11,399.33,1022.35,632.12,-623.02,0,0.00,0.00,2998.77,33.21,0
W-0026,2026-05-18,445.92,102.68,59.00,343.24,0,0.00,0.00,3281.00,389.27,0
W-0026,2026-05-25,642.10,91.92,0.00,550.18,0,0.00,0.00,-170.19,,1
W-0026,2026-06-01,470.86,746.00,746.00,-275.14,0,0.00,0.00,4393.96,41.23,0
W-0026,2026-06-08,442.67,5.00,5.00,437.67,0,0.00,0.00,4836.63,6771.28,0
W-0026,2026-06-15,328.32,262.00,262.00,66.32,0,0.00,0.00,5164.95,137.99,0
W-0026,2026-06-22,471.93,0.00,0.00,471.93,0,0.00,0.00,5636.88,,0
W-0026,2026-06-29,250.81,0.00,0.00,250.81,0,0.00,0.00,5887.69,,0
W-0027,2026-03-30,177.10,775.18,690.99,-598.08,0,0.00,0.00,3819.80,38.7,0
W-0027,2026-04-06,1062.67,749.96,749.96,312.71,0,0.00,0.00,3360.84,31.37,0
W-0027,2026-04-13,723.15,1957.86,1910.62,-1234.71,0,0.00,0.00,2325.17,8.52,0
W-0027,2026-04-20,498.21,319.95,255.56,178.26,0,0.00,0.00,2964.29,81.19,0
W-0027,2026-04-27,1266.86,398.27,246.40,868.59,0,0.00,0.00,4090.24,116.2,0
W-0027,2026-05-04,1082.29,976.12,927.74,106.17,0,0.00,0.00,5172.53,39.03,0
W-0027,2026-05-11,655.03,2274.03,2207.24,-1619.00,0,0.00,0.00,1492.61,4.73,0
W-0027,2026-05-18,849.24,402.87,282.53,446.37,0,0.00,0.00,6676.80,165.43,0
W-0027,2026-05-25,567.29,777.05,639.50,-209.76,0,0.00,0.00,7244.09,79.29,0
W-0027,2026-06-01,1166.57,669.22,495.78,497.35,0,0.00,0.00,8410.66,118.75,0
W-0027,2026-06-08,950.80,216.00,216.00,734.80,0,0.00,0.00,9361.46,303.38,0
W-0027,2026-06-15,1061.66,1725.89,1698.00,-664.23,0,0.00,0.00,10423.12,42.97,0
W-0027,2026-06-22,885.86,186.33,137.00,699.53,0,0.00,0.00,11308.98,577.83,0
W-0028,2026-03-30,122.66,719.09,631.15,-596.43,0,0.00,0.00,4485.64,49.75,0
W-0028,2026-04-06,501.29,772.06,538.10,-270.77,0,0.00,0.00,3713.58,48.31,0
W-0028,2026-04-13,750.57,1358.53,1113.07,-607.96,0,0.00,0.00,1568.21,9.86,0
W-0028,2026-04-20,451.24,591.44,513.59,-140.20,0,0.00,0.00,2019.45,27.52,0
W-0028,2026-04-27,944.15,919.49,827.51,24.66,0,0.00,0.00,2963.60,25.07,0
W-0028,2026-05-04,745.00,649.66,467.50,95.34,0,0.00,0.00,1625.09,24.33,0
W-0028,2026-05-11,393.30,1080.46,989.98,-687.16,0,0.00,0.00,3905.24,27.61,0
W-0028,2026-05-18,952.34,721.92,515.17,230.42,0,0.00,0.00,5224.82,70.99,0
W-0028,2026-05-25,684.07,516.62,397.92,167.45,0,0.00,0.00,142.46,2.51,0
W-0028,2026-06-01,604.15,759.06,759.06,-154.91,0,0.00,0.00,6471.00,59.68,0
W-0028,2026-06-08,801.12,0.00,0.00,801.12,0,0.00,0.00,7274.97,,0
W-0028,2026-06-15,765.75,881.81,865.00,-116.06,0,0.00,0.00,-96.41,-0.78,1
W-0028,2026-06-22,680.28,21.69,5.00,658.59,0,0.00,0.00,-118.10,-165.34,1
W-0028,2026-06-29,284.12,0.00,0.00,284.12,0,0.00,0.00,8873.73,,0
W-0029,2026-03-30,493.39,2333.89,2244.27,-1840.50,1,102.00,5.10,6559.55,20.46,0
W-0029,2026-04-06,662.08,582.37,426.94,79.71,0,0.00,0.00,6023.16,98.75,0
W-0029,2026-04-13,606.47,258.01,117.72,348.46,0,0.00,0.00,5765.15,342.81,0
W-0029,2026-04-20,168.03,582.12,304.28,-414.09,0,0.00,0.00,5295.86,121.83,0
W-0029,2026-04-27,840.47,2154.64,2012.95,-1314.17,0,0.00,0.00,4904.39,17.05,0
W-0029,2026-05-04,737.41,580.23,539.12,157.18,0,0.00,0.00,3848.89,49.97,0
W-0029,2026-05-11,1478.85,310.03,218.14,1168.82,2,183.27,7.28,5584.81,179.21,0
W-0029,2026-05-18,1248.27,648.82,386.73,599.45,2,134.00,5.24,3544.83,64.16,0
W-0029,2026-05-25,1427.33,321.85,207.24,1105.48,1,77.94,5.46,3276.88,110.68,0
W-0029,2026-06-01,811.07,2464.05,2377.44,-1652.98,1,119.77,8.38,2618.32,7.71,0
W-0029,2026-06-08,775.87,474.64,289.76,301.23,1,73.50,2.21,9853.37,238.04,0
W-0029,2026-06-15,1307.84,539.87,294.50,767.97,0,0.00,0.00,10605.42,252.08,0
W-0029,2026-06-22,1571.51,309.47,101.40,1262.04,0,0.00,0.00,1348.43,93.09,0
W-0029,2026-06-29,438.79,62.26,22.66,376.53,0,0.00,0.00,12908.42,3987.6,0
W-0030,2026-03-30,365.57,1794.08,1712.88,-1428.51,0,0.00,0.00,3904.61,15.96,0
W-0030,2026-04-06,723.95,227.39,227.39,496.56,0,0.00,0.00,3795.41,116.84,0
W-0030,2026-04-13,912.94,247.39,55.20,665.55,0,0.00,0.00,3504.83,444.45,0
W-0030,2026-04-20,1071.96,335.77,291.80,736.19,0,0.00,0.00,3169.06,76.02,0
W-0030,2026-04-27,439.85,1750.15,1566.70,-1310.30,0,0.00,0.00,2953.91,13.2,0
W-0030,2026-05-04,305.54,624.64,538.10,-319.10,0,0.00,0.00,2404.27,31.28,0
W-0030,2026-05-11,564.04,340.01,203.06,224.03,1,78.09,2.34,2064.26,71.16,0
W-0030,2026-05-18,744.03,215.04,62.98,528.99,0,0.00,0.00,1849.22,205.53,0
W-0030,2026-05-25,685.34,320.74,197.78,364.60,0,0.00,0.00,1528.48,54.1,0
W-0030,2026-06-01,477.61,1838.00,1777.81,-1360.39,0,0.00,0.00,1225.48,4.83,0
W-0030,2026-06-08,869.88,748.67,708.87,121.21,0,0.00,0.00,551.81,5.45,0
W-0030,2026-06-15,662.15,102.58,47.66,559.57,0,0.00,0.00,449.23,65.98,0
W-0030,2026-06-22,880.46,261.42,116.60,619.04,0,0.00,0.00,202.69,12.17,0
W-0030,2026-06-29,77.68,55.61,55.61,22.07,0,0.00,0.00,8993.69,1132.1,0
W-0031,2026-03-30,0.00,2293.05,2248.72,-2293.05,0,0.00,0.00,5852.08,18.22,0
W-0031,2026-04-06,984.99,505.79,400.81,479.20,0,0.00,0.00,5361.66,93.64,0
W-0031,2026-04-13,210.43,1291.32,1060.93,-1080.89,0,0.00,0.00,4660.34,30.75,0
W-0031,2026-04-20,1240.28,458.93,302.16,781.35,0,0.00,0.00,4201.41,97.33,0
W-0031,2026-04-27,1219.63,2338.33,2329.60,-1118.70,1,106.42,5.32,3488.06,10.48,0
W-0031,2026-05-04,1257.73,302.73,271.47,955.00,0,0.00,0.00,5420.14,139.76,0
W-0031,2026-05-11,1448.16,1031.31,867.15,416.85,0,0.00,0.00,3226.04,26.04,0
W-0031,2026-05-18,961.87,715.22,608.72,246.65,0,0.00,0.00,2535.32,29.16,0
W-0031,2026-05-25,1033.62,124.67,44.61,908.95,0,0.00,0.00,2386.15,374.42,0
W-0031,2026-06-01,1500.13,2355.16,2278.60,-855.03,0,0.00,0.00,2114.42,6.5,0
W-0031,2026-06-08,1446.99,271.93,84.55,1175.06,0,0.00,0.00,1866.06,154.49,0
W-0031,2026-06-15,776.88,1414.42,1160.17,-637.54,0,0.00,0.00,1221.35,7.37,0
W-0031,2026-06-22,1513.88,309.24,120.49,1204.64,0,0.00,0.00,13894.05,807.19,0
W-0031,2026-06-29,250.45,64.04,64.04,186.41,0,0.00,0.00,14144.50,1546.09,0
W-0032,2026-03-30,277.49,2250.23,2216.54,-1972.74,1,56.05,1.99,1482.80,4.68,0
W-0032,2026-04-06,1021.81,1078.15,946.68,-56.34,0,0.00,0.00,975.65,7.21,0
W-0032,2026-04-13,295.78,543.02,488.44,-247.24,0,0.00,0.00,447.62,6.41,0
W-0032,2026-04-20,541.55,301.66,227.61,239.89,0,0.00,0.00,2447.19,75.26,0
W-0032,2026-04-27,323.06,1765.19,1765.19,-1442.13,1,69.92,0.00,3966.00,15.73,0
W-0032,2026-05-04,462.94,576.00,576.00,-113.06,1,94.62,6.62,3233.19,39.29,0
W-0032,2026-05-11,628.20,14.99,0.00,613.21,0,0.00,0.00,2155.02,,0
W-0032,2026-05-18,468.58,0.00,0.00,468.58,0,0.00,0.00,4329.97,,0
W-0032,2026-05-25,392.78,5.00,5.00,387.78,0,0.00,0.00,4722.75,6611.85,0
W-0032,2026-06-01,958.41,2182.40,2169.00,-1223.99,0,0.00,0.00,2185.00,7.05,0
W-0032,2026-06-08,440.27,37.77,0.00,402.50,0,0.00,0.00,6360.14,,0
W-0032,2026-06-15,1169.12,14.99,0.00,1154.13,0,0.00,0.00,7290.55,,0
W-0032,2026-06-22,956.44,0.00,0.00,956.44,0,0.00,0.00,8246.99,,0
W-0032,2026-06-29,430.01,0.00,0.00,430.01,0,0.00,0.00,8398.87,,0
W-0033,2026-03-30,148.06,836.21,768.80,-688.15,0,0.00,0.00,8982.44,81.79,0
W-0033,2026-04-06,989.94,500.67,432.64,489.27,1,126.95,3.81,8515.10,137.77,0
W-0033,2026-04-13,1515.72,951.43,885.96,564.29,0,0.00,0.00,8317.34,65.72,0
W-0033,2026-04-20,723.33,663.91,568.74,59.42,0,0.00,0.00,7792.43,95.91,0
W-0033,2026-04-27,1174.26,1675.22,1424.95,-500.96,0,0.00,0.00,7143.12,35.09,0
W-0033,2026-05-04,1014.00,635.25,452.28,378.75,0,0.00,0.00,6152.96,95.23,0
W-0033,2026-05-11,743.09,1029.18,966.16,-286.09,0,0.00,0.00,6793.93,49.22,0
W-0033,2026-05-18,996.57,736.56,614.59,260.01,0,0.00,0.00,5313.22,60.52,0
W-0033,2026-05-25,1249.06,355.46,324.56,893.60,1,63.02,4.41,4957.76,106.93,0
W-0033,2026-06-01,1261.67,1130.22,978.08,131.45,1,152.87,10.70,4498.54,32.2,0
W-0033,2026-06-08,997.34,594.11,358.28,403.23,0,0.00,0.00,3904.43,76.28,0
W-0033,2026-06-15,970.18,1057.08,952.31,-86.90,0,0.00,0.00,3773.35,27.74,0
W-0033,2026-06-22,1020.19,553.36,385.63,466.83,0,0.00,0.00,13009.96,236.16,0
W-0033,2026-06-29,928.69,95.71,68.20,832.98,0,0.00,0.00,13938.65,1430.65,0
W-0034,2026-03-30,321.14,240.17,159.46,80.97,1,44.35,3.10,2280.93,100.13,0
W-0034,2026-04-06,567.58,695.50,662.31,-127.92,0,0.00,0.00,962.26,10.17,0
W-0034,2026-04-13,350.90,1388.23,1362.60,-1037.33,1,28.61,1.99,1313.16,6.75,0
W-0034,2026-04-20,523.06,568.66,366.65,-45.60,0,0.00,0.00,1836.22,35.06,0
W-0034,2026-04-27,419.45,363.35,309.17,56.10,0,0.00,0.00,2255.67,51.07,0
W-0034,2026-05-04,552.35,416.94,159.30,135.41,0,0.00,0.00,2808.02,123.39,0
W-0034,2026-05-11,235.61,958.00,958.00,-722.39,1,76.36,3.82,3043.63,22.24,0
W-0034,2026-05-18,826.16,187.00,187.00,639.16,1,73.83,5.17,3869.79,144.86,0
W-0034,2026-05-25,583.21,14.99,0.00,568.22,0,0.00,0.00,4453.00,,0
W-0034,2026-06-01,546.56,5.00,5.00,541.56,2,110.70,3.98,4999.56,6999.38,0
W-0034,2026-06-08,328.21,45.00,45.00,283.21,0,0.00,0.00,5327.77,828.76,0
W-0034,2026-06-15,217.76,1090.00,1090.00,-872.24,0,0.00,0.00,5545.53,35.61,0
W-0034,2026-06-22,425.54,26.30,5.00,399.24,0,0.00,0.00,5971.07,8359.5,0
W-0035,2026-03-30,0.00,19.99,5.00,-19.99,0,0.00,0.00,26.90,37.66,0
W-0035,2026-04-06,570.84,71.00,71.00,499.84,0,0.00,0.00,-13.08,-1.29,1
W-0035,2026-04-13,501.97,1582.00,1582.00,-1080.03,1,90.88,0.00,1100.23,4.87,0
W-0035,2026-04-20,391.11,12.99,0.00,378.12,0,0.00,0.00,1491.34,,0
W-0035,2026-04-27,508.65,5.00,5.00,503.65,0,0.00,0.00,1999.99,2799.99,0
W-0035,2026-05-04,500.34,14.99,0.00,485.35,0,0.00,0.00,2500.33,,0
W-0035,2026-05-11,294.77,1606.00,1606.00,-1311.23,0,0.00,0.00,2795.10,12.18,0
W-0035,2026-05-18,247.61,66.25,47.00,181.36,1,69.09,4.84,3042.71,453.17,0
W-0035,2026-05-25,258.36,22.06,0.00,236.30,0,0.00,0.00,-77.38,,1
W-0035,2026-06-01,382.12,14.99,0.00,367.13,0,0.00,0.00,3683.19,,0
W-0035,2026-06-08,176.51,66.00,66.00,110.51,0,0.00,0.00,3859.70,409.36,0
W-0035,2026-06-15,490.78,1613.38,1582.00,-1122.60,1,32.45,1.99,4350.48,19.25,0
W-0035,2026-06-22,541.25,10.00,10.00,531.25,0,0.00,0.00,4891.73,3424.21,0
W-0035,2026-06-29,94.16,0.00,0.00,94.16,1,72.10,5.05,4985.89,,0
W-0036,2026-03-30,339.85,1988.90,1988.90,-1649.05,0,0.00,0.00,4892.99,17.22,0
W-0036,2026-04-06,870.89,315.69,223.30,555.20,0,0.00,0.00,1654.02,51.85,0
W-0036,2026-04-13,570.25,449.97,383.19,120.28,1,63.34,3.17,4288.09,78.33,0
W-0036,2026-04-20,815.45,89.14,15.59,726.31,1,47.73,1.99,4130.19,1854.48,0
W-0036,2026-04-27,1001.26,2459.51,2232.02,-1458.25,1,70.16,4.91,3577.63,11.22,0
W-0036,2026-05-04,610.72,450.13,374.11,160.59,0,0.00,0.00,3055.55,57.17,0
W-0036,2026-05-11,669.53,309.40,235.50,360.13,0,0.00,0.00,2838.15,84.36,0
W-0036,2026-05-18,291.67,432.18,217.67,-140.51,1,87.38,6.12,2405.97,77.37,0
W-0036,2026-05-25,984.41,448.89,212.18,535.52,1,75.92,2.28,1957.08,64.57,0
W-0036,2026-06-01,1127.68,2257.12,2063.70,-1129.44,0,0.00,0.00,1534.96,5.21,0
W-0036,2026-06-08,759.74,716.33,412.95,43.41,1,80.48,4.02,818.63,13.88,0
W-0036,2026-06-15,1252.81,473.80,343.22,779.01,1,105.53,5.28,459.39,9.37,0
W-0036,2026-06-22,1064.35,415.69,324.22,648.66,0,0.00,0.00,10591.55,228.67,0
W-0036,2026-06-29,236.34,22.49,22.49,213.85,0,0.00,0.00,10703.21,3331.37,0
W-0037,2026-03-30,438.41,1728.74,1718.75,-1290.33,2,178.23,10.91,2273.32,9.26,0
W-0037,2026-04-06,729.56,749.71,549.57,-20.15,0,0.00,0.00,1205.13,15.35,0
W-0037,2026-04-13,485.35,744.01,338.63,-258.66,0,0.00,0.00,789.36,16.32,0
W-0037,2026-04-20,239.04,471.69,444.83,-232.65,0,0.00,0.00,348.63,5.49,0
W-0037,2026-04-27,524.16,1588.72,1428.93,-1064.56,0,0.00,0.00,173.91,0.85,0
W-0037,2026-05-04,350.97,186.32,139.27,164.65,0,0.00,0.00,2708.06,136.11,0
W-0037,2026-05-11,651.48,0.00,0.00,651.48,0,0.00,0.00,3744.95,,0
W-0037,2026-05-18,598.95,71.00,71.00,527.95,0,0.00,0.00,4055.08,399.8,0
W-0037,2026-05-25,354.40,0.00,0.00,354.40,1,92.40,0.00,4409.48,,0
W-0037,2026-06-01,262.74,1506.59,1414.00,-1243.85,0,0.00,0.00,2547.79,12.61,0
W-0037,2026-06-08,630.90,10.00,10.00,620.90,0,0.00,0.00,5155.69,3608.98,0
W-0037,2026-06-15,651.64,71.00,71.00,580.64,1,54.80,2.74,2577.76,254.15,0
W-0037,2026-06-22,707.15,0.00,0.00,707.15,2,145.03,4.88,6522.04,,0
W-0037,2026-06-29,370.85,0.00,0.00,370.85,0,0.00,0.00,7032.76,,0
W-0038,2026-03-30,244.74,2074.35,2074.35,-1829.61,0,0.00,0.00,1199.62,4.05,0
W-0038,2026-04-06,424.06,239.06,195.05,185.00,0,0.00,0.00,960.56,34.47,0
W-0038,2026-04-13,581.51,110.12,50.24,471.39,0,0.00,0.00,1599.66,222.88,0
W-0038,2026-04-20,404.63,386.47,327.71,18.16,0,0.00,0.00,2004.29,42.81,0
W-0038,2026-04-27,489.92,2305.84,2125.02,-1815.92,0,0.00,0.00,79.13,0.26,0
W-0038,2026-05-04,488.73,98.35,64.24,390.38,0,0.00,0.00,2982.94,325.04,0
W-0038,2026-05-11,582.89,5.00,5.00,577.89,0,0.00,0.00,3565.83,4992.16,0
W-0038,2026-05-18,735.63,74.00,74.00,661.63,0,0.00,0.00,4301.46,406.89,0
W-0038,2026-05-25,420.29,69.00,69.00,351.29,0,0.00,0.00,4721.75,479.02,0
W-0038,2026-06-01,447.61,1783.00,1783.00,-1335.39,0,0.00,0.00,5169.36,20.29,0
W-0038,2026-06-08,578.80,54.21,0.00,524.59,0,0.00,0.00,5748.16,,0
W-0038,2026-06-15,559.35,74.00,74.00,485.35,1,49.96,0.00,6307.51,596.66,0
W-0038,2026-06-22,752.97,64.00,64.00,688.97,0,0.00,0.00,7060.48,772.24,0
W-0038,2026-06-29,193.49,5.00,5.00,188.49,0,0.00,0.00,7253.97,10155.56,0
W-0039,2026-03-30,171.98,374.33,273.70,-202.35,0,0.00,0.00,1141.33,29.19,0
W-0039,2026-04-06,495.94,487.19,342.88,8.75,2,116.95,6.48,1215.52,24.82,0
W-0039,2026-04-13,622.20,2196.99,2135.02,-1574.79,0,0.00,0.00,141.15,0.46,0
W-0039,2026-04-20,534.45,216.01,66.00,318.44,1,73.10,0.00,2067.87,219.32,0
W-0039,2026-04-27,511.08,206.00,206.00,305.08,0,0.00,0.00,2206.79,74.99,0
W-0039,2026-05-04,817.58,0.00,0.00,817.58,0,0.00,0.00,3540.58,,0
W-0039,2026-05-11,498.62,1684.00,1684.00,-1185.38,0,0.00,0.00,3670.17,15.26,0
W-0039,2026-05-18,517.38,136.00,10.00,381.38,0,0.00,0.00,-154.86,-108.4,1
W-0039,2026-05-25,381.67,262.00,262.00,119.67,0,0.00,0.00,4706.74,125.75,0
W-0039,2026-06-01,765.28,16.19,5.00,749.09,1,78.03,2.34,5393.29,7550.61,0
W-0039,2026-06-08,189.38,9.17,0.00,180.21,0,0.00,0.00,5661.40,,0
W-0039,2026-06-15,572.22,1684.00,1684.00,-1111.78,0,0.00,0.00,6233.62,25.91,0
W-0039,2026-06-22,630.43,262.00,262.00,368.43,1,44.50,1.99,1515.66,40.49,0
W-0039,2026-06-29,489.61,0.00,0.00,489.61,0,0.00,0.00,7353.66,,0
W-0040,2026-03-30,503.36,1149.44,1122.05,-646.08,0,0.00,0.00,750.82,4.68,0
W-0040,2026-04-06,1053.89,524.30,479.09,529.59,0,0.00,0.00,1804.71,26.37,0
W-0040,2026-04-13,1042.44,345.06,316.51,697.38,0,0.00,0.00,2847.15,62.97,0
W-0040,2026-04-20,388.20,454.55,353.77,-66.35,0,0.00,0.00,6388.60,126.41,0
W-0040,2026-04-27,1257.81,1232.74,1036.79,25.07,0,0.00,0.00,4493.16,30.34,0
W-0040,2026-05-04,1192.35,694.26,525.72,498.09,0,0.00,0.00,5685.51,75.7,0
W-0040,2026-05-11,282.43,480.62,450.66,-198.19,0,0.00,0.00,5034.98,78.21,0
W-0040,2026-05-18,1012.80,878.45,734.24,134.35,0,0.00,0.00,6980.74,66.55,0
W-0040,2026-05-25,940.72,229.28,145.11,711.44,0,0.00,0.00,7921.46,382.13,0
W-0040,2026-06-01,589.27,1428.33,1341.52,-839.06,0,0.00,0.00,8510.73,44.41,0
W-0040,2026-06-08,1008.99,188.57,30.26,820.42,0,0.00,0.00,9519.72,2202.18,0
W-0040,2026-06-15,625.56,685.07,571.17,-59.51,0,0.00,0.00,3139.86,38.48,0
W-0040,2026-06-22,1290.67,239.40,222.00,1051.27,0,0.00,0.00,2905.88,91.63,0
W-0040,2026-06-29,0.00,149.04,61.56,-149.04,0,0.00,0.00,2756.84,313.48,0
