earnings_id,worker_id,work_date,employer_id,shift_type,hours_worked,gross_pay_cad,tips_cad,deductions_cad,net_pay_cad,paid_same_day,pay_method
E-000265,W-0005,2026-05-31,EMP-017,day,8.5,184.78,0.00,22.62,162.16,1,direct_deposit
E-000266,W-0005,2026-06-01,EMP-017,evening,9.2,211.95,0.00,28.67,183.28,1,direct_deposit
E-000267,W-0005,2026-06-02,EMP-017,day,9.9,244.52,0.00,21.44,223.08,0,payroll_card
E-000268,W-0005,2026-06-03,EMP-005,split,9.3,159.60,0.00,25.75,133.85,0,etransfer
E-000269,W-0005,2026-06-05,EMP-017,day,8.5,250.30,0.00,24.81,225.49,0,direct_deposit
E-000270,W-0005,2026-06-06,EMP-017,split,5.8,143.55,0.00,16.38,127.17,1,cash
E-000271,W-0005,2026-06-07,EMP-017,split,5.1,120.26,0.00,17.67,102.59,1,payroll_card
E-000272,W-0005,2026-06-09,EMP-017,day,4.6,107.50,0.00,12.00,95.50,0,payroll_card
E-000273,W-0005,2026-06-10,EMP-017,day,9.1,185.39,0.00,24.51,160.88,0,direct_deposit
E-000274,W-0005,2026-06-11,EMP-017,evening,8.5,214.39,0.00,21.28,193.11,0,payroll_card
E-000275,W-0005,2026-06-12,EMP-017,evening,8.5,229.64,0.00,30.06,199.58,0,cash
E-000276,W-0005,2026-06-15,EMP-017,day,6.1,142.84,0.00,21.08,121.76,0,payroll_card
E-000277,W-0005,2026-06-16,EMP-017,evening,7.7,187.23,0.00,30.27,156.96,1,payroll_card
E-000278,W-0005,2026-06-18,EMP-017,evening,5.2,101.22,0.00,16.70,84.52,0,direct_deposit
E-000279,W-0005,2026-06-19,EMP-017,day,6.2,146.49,0.00,25.47,121.02,1,payroll_card
E-000280,W-0005,2026-06-20,EMP-017,night,4.3,100.49,0.00,8.65,91.84,1,payroll_card
E-000281,W-0005,2026-06-21,EMP-017,night,7.6,187.17,0.00,32.56,154.61,0,direct_deposit
E-000282,W-0005,2026-06-22,EMP-017,day,8.8,196.38,0.00,24.05,172.33,1,cash
E-000283,W-0005,2026-06-23,EMP-017,evening,8.8,236.70,0.00,23.09,213.61,0,etransfer
E-000284,W-0005,2026-06-24,EMP-017,day,4.3,97.96,0.00,10.01,87.95,1,cash
E-000285,W-0005,2026-06-25,EMP-017,split,4.7,102.22,0.00,9.76,92.46,1,direct_deposit
E-000286,W-0005,2026-06-29,EMP-017,split,9.0,204.87,0.00,36.76,168.11,0,direct_deposit
E-000287,W-0005,2026-06-30,EMP-017,day,5.2,136.26,0.00,16.40,119.86,1,direct_deposit
E-000288,W-0006,2026-04-01,EMP-021,split,9.0,299.98,0.00,48.04,251.94,0,payroll_card
E-000289,W-0006,2026-04-02,EMP-035,night,9.0,359.40,0.00,54.01,305.39,0,cash
E-000290,W-0006,2026-04-03,EMP-035,night,8.0,274.30,0.00,31.31,242.99,0,cash
E-000291,W-0006,2026-04-07,EMP-035,day,8.5,347.24,0.00,50.18,297.06,0,cash
E-000292,W-0006,2026-04-08,EMP-035,day,10.0,246.26,0.00,23.79,222.47,0,payroll_card
E-000293,W-0006,2026-04-09,EMP-035,split,9.0,318.51,0.00,48.88,269.63,0,payroll_card
E-000294,W-0006,2026-04-10,EMP-035,night,8.0,290.74,0.00,30.14,260.60,0,payroll_card
E-000295,W-0006,2026-04-13,EMP-025,day,10.0,401.52,0.00,47.37,354.15,0,payroll_card
E-000296,W-0006,2026-04-14,EMP-035,day,10.0,416.20,0.00,38.72,377.48,0,payroll_card
E-000297,W-0006,2026-04-15,EMP-035,evening,10.0,335.96,0.00,60.41,275.55,0,etransfer
E-000298,W-0006,2026-04-19,EMP-035,evening,10.0,284.79,0.00,43.78,241.01,0,etransfer
E-000299,W-0006,2026-04-21,EMP-013,split,8.5,287.39,0.00,25.98,261.41,0,payroll_card
E-000300,W-0006,2026-04-22,EMP-035,day,8.0,324.64,0.00,37.18,287.46,0,payroll_card
E-000301,W-0006,2026-04-23,EMP-035,split,8.5,304.30,0.00,51.57,252.73,0,payroll_card
E-000302,W-0006,2026-04-24,EMP-035,split,8.0,283.11,0.00,48.43,234.68,0,cash
E-000303,W-0006,2026-04-25,EMP-035,split,8.5,228.39,0.00,26.79,201.60,0,etransfer
E-000304,W-0006,2026-04-27,EMP-035,night,9.0,319.74,0.00,41.04,278.70,0,payroll_card
E-000305,W-0006,2026-04-28,EMP-008,evening,9.0,263.29,0.00,34.33,228.96,0,etransfer
E-000306,W-0006,2026-04-29,EMP-035,day,8.5,304.54,0.00,46.70,257.84,0,etransfer
E-000307,W-0006,2026-05-01,EMP-035,evening,8.5,255.59,0.00,32.16,223.43,0,payroll_card
E-000308,W-0006,2026-05-03,EMP-035,night,8.5,233.82,0.00,22.67,211.15,0,cash
E-000309,W-0006,2026-05-04,EMP-035,day,8.0,228.44,0.00,26.75,201.69,0,etransfer
E-000310,W-0006,2026-05-05,EMP-035,day,10.0,419.71,0.00,72.11,347.60,0,etransfer
E-000311,W-0006,2026-05-06,EMP-035,evening,10.0,234.73,0.00,22.38,212.35,1,payroll_card
E-000312,W-0006,2026-05-07,EMP-004,split,8.0,268.39,0.00,40.11,228.28,0,etransfer
E-000313,W-0006,2026-05-08,EMP-018,night,8.5,233.95,0.00,22.30,211.65,0,payroll_card
E-000314,W-0006,2026-05-09,EMP-035,split,9.0,258.26,0.00,22.01,236.25,0,payroll_card
E-000315,W-0006,2026-05-11,EMP-035,split,9.0,249.16,0.00,30.51,218.65,0,cash
E-000316,W-0006,2026-05-13,EMP-035,split,10.0,254.28,0.00,44.86,209.42,0,cash
E-000317,W-0006,2026-05-14,EMP-035,evening,9.0,264.92,0.00,32.28,232.64,0,cash
E-000318,W-0006,2026-05-17,EMP-035,evening,8.0,210.56,0.00,21.79,188.77,0,etransfer
E-000319,W-0006,2026-05-18,EMP-035,split,10.0,192.12,0.00,19.22,172.90,1,payroll_card
E-000320,W-0006,2026-05-19,EMP-035,night,10.0,322.75,0.00,38.68,284.07,0,etransfer
E-000321,W-0006,2026-05-21,EMP-035,evening,8.5,262.47,0.00,28.03,234.44,1,payroll_card
E-000322,W-0006,2026-05-22,EMP-035,split,8.5,310.49,0.00,52.10,258.39,0,etransfer
E-000323,W-0006,2026-05-27,EMP-035,day,10.0,328.61,0.00,38.88,289.73,0,cash
E-000324,W-0006,2026-05-29,EMP-035,split,8.5,204.65,0.00,30.66,173.99,0,cash
E-000325,W-0006,2026-06-01,EMP-021,evening,8.0,238.03,0.00,38.64,199.39,0,cash
E-000326,W-0006,2026-06-02,EMP-035,split,9.0,220.14,0.00,37.72,182.42,0,payroll_card
E-000327,W-0006,2026-06-03,EMP-035,split,9.0,336.82,0.00,53.53,283.29,0,cash
E-000328,W-0006,2026-06-04,EMP-035,split,8.5,262.94,0.00,38.15,224.79,0,etransfer
E-000329,W-0006,2026-06-05,EMP-035,day,10.0,396.41,0.00,36.36,360.05,0,cash
E-000330,W-0006,2026-06-08,EMP-035,split,10.0,274.28,0.00,40.11,234.17,0,cash
E-000331,W-0006,2026-06-09,EMP-035,day,8.5,242.69,0.00,29.72,212.97,0,etransfer
E-000332,W-0006,2026-06-10,EMP-035,evening,8.5,182.78,0.00,31.76,151.02,0,cash
E-000333,W-0006,2026-06-11,EMP-035,evening,8.5,376.25,0.00,52.12,324.13,0,etransfer
E-000334,W-0006,2026-06-12,EMP-035,day,8.0,296.95,0.00,42.68,254.27,0,cash
E-000335,W-0006,2026-06-13,EMP-035,split,8.5,259.54,0.00,27.19,232.35,0,payroll_card
E-000336,W-0006,2026-06-16,EMP-035,day,10.0,351.13,0.00,47.46,303.67,0,payroll_card
E-000337,W-0006,2026-06-17,EMP-035,night,8.0,269.82,0.00,37.85,231.97,0,cash
E-000338,W-0006,2026-06-18,EMP-035,split,8.5,295.00,0.00,26.78,268.22,0,cash
E-000339,W-0006,2026-06-19,EMP-035,split,10.0,304.29,0.00,30.57,273.72,0,payroll_card
E-000340,W-0006,2026-06-22,EMP-035,evening,8.5,212.11,0.00,34.20,177.91,0,etransfer
E-000341,W-0006,2026-06-24,EMP-035,evening,9.0,250.16,0.00,22.90,227.26,0,etransfer
E-000342,W-0006,2026-06-25,EMP-035,split,8.0,312.42,0.00,30.43,281.99,0,etransfer
E-000343,W-0006,2026-06-29,EMP-035,day,9.0,297.78,0.00,29.16,268.62,0,cash
E-000344,W-0006,2026-06-30,EMP-035,night,8.0,230.22,0.00,37.78,192.44,0,cash
E-000345,W-0007,2026-04-01,EMP-017,night,7.8,186.35,0.00,26.49,159.86,1,etransfer
E-000346,W-0007,2026-04-02,EMP-017,evening,7.7,172.31,0.00,28.51,143.80,0,payroll_card
E-000347,W-0007,2026-04-03,EMP-004,day,7.8,148.36,0.00,13.80,134.56,1,etransfer
E-000348,W-0007,2026-04-06,EMP-017,evening,10.1,210.47,0.00,26.02,184.45,0,direct_deposit
E-000349,W-0007,2026-04-09,EMP-017,day,10.4,232.65,0.00,32.34,200.31,1,payroll_card
E-000350,W-0007,2026-04-10,EMP-002,evening,7.5,169.42,0.00,26.70,142.72,0,cash
E-000351,W-0007,2026-04-13,EMP-017,night,9.5,206.85,0.00,16.92,189.93,0,etransfer
E-000352,W-0007,2026-04-14,EMP-017,evening,4.5,92.99,0.00,15.04,77.95,0,cash
E-000353,W-0007,2026-04-15,EMP-017,evening,10.3,205.98,0.00,19.43,186.55,1,cash
E-000354,W-0007,2026-04-16,EMP-023,night,7.3,145.09,0.00,24.77,120.32,1,etransfer
E-000355,W-0007,2026-04-18,EMP-018,split,8.8,204.13,0.00,21.70,182.43,0,cash
E-000356,W-0007,2026-04-20,EMP-017,night,6.8,152.64,0.00,20.90,131.74,0,cash
E-000357,W-0007,2026-04-21,EMP-017,split,5.9,128.06,0.00,17.68,110.38,0,etransfer
E-000358,W-0007,2026-04-22,EMP-017,evening,7.7,158.88,0.00,23.42,135.46,1,cash
E-000359,W-0007,2026-04-24,EMP-017,night,8.6,217.73,0.00,24.38,193.35,1,payroll_card
E-000360,W-0007,2026-04-25,EMP-017,day,10.2,245.60,0.00,29.49,216.11,0,cash
E-000361,W-0007,2026-04-28,EMP-017,night,5.5,114.01,0.00,11.88,102.13,0,cash
E-000362,W-0007,2026-04-29,EMP-017,day,10.2,178.55,0.00,21.52,157.03,0,direct_deposit
E-000363,W-0007,2026-04-30,EMP-017,night,4.5,98.67,0.00,8.85,89.82,1,cash
E-000364,W-0007,2026-05-04,EMP-017,day,7.2,160.08,0.00,26.16,133.92,1,payroll_card
E-000365,W-0007,2026-05-06,EMP-017,evening,7.8,161.26,0.00,25.37,135.89,0,etransfer
E-000366,W-0007,2026-05-07,EMP-014,split,9.2,170.96,0.00,29.73,141.23,1,etransfer
E-000367,W-0007,2026-05-08,EMP-017,split,5.8,113.88,0.00,11.11,102.77,0,payroll_card
E-000368,W-0007,2026-05-12,EMP-017,split,10.2,245.57,0.00,42.61,202.96,0,cash
E-000369,W-0007,2026-05-15,EMP-017,day,5.7,119.14,0.00,18.61,100.53,0,etransfer
E-000370,W-0007,2026-05-18,EMP-017,split,9.9,212.18,0.00,25.86,186.32,0,cash
E-000371,W-0007,2026-05-21,EMP-017,night,5.7,103.76,0.00,16.72,87.04,1,payroll_card
E-000372,W-0007,2026-05-22,EMP-022,day,7.6,159.71,0.00,12.81,146.90,0,direct_deposit
E-000373,W-0007,2026-05-25,EMP-005,split,6.3,106.89,0.00,11.43,95.46,0,etransfer
E-000374,W-0007,2026-05-28,EMP-017,night,5.8,133.37,0.00,15.57,117.80,0,etransfer
E-000375,W-0007,2026-06-01,EMP-017,night,7.9,190.51,0.00,33.85,156.66,1,direct_deposit
E-000376,W-0007,2026-06-02,EMP-017,split,4.9,104.17,0.00,13.96,90.21,0,cash
E-000377,W-0007,2026-06-04,EMP-017,night,5.7,130.59,0.00,21.62,108.97,0,direct_deposit
E-000378,W-0007,2026-06-08,EMP-017,evening,6.7,140.21,0.00,24.31,115.90,0,payroll_card
E-000379,W-0007,2026-06-09,EMP-017,night,4.6,110.15,0.00,10.81,99.34,1,etransfer
E-000380,W-0007,2026-06-10,EMP-017,split,5.9,111.96,0.00,9.40,102.56,1,payroll_card
E-000381,W-0007,2026-06-12,EMP-017,night,8.4,197.20,0.00,33.03,164.17,1,etransfer
E-000382,W-0007,2026-06-14,EMP-036,day,8.9,197.84,0.00,30.64,167.20,0,etransfer
E-000383,W-0007,2026-06-15,EMP-017,night,7.3,145.26,0.00,13.13,132.13,1,cash
E-000384,W-0007,2026-06-17,EMP-017,split,6.7,140.27,0.00,11.46,128.81,0,etransfer
E-000385,W-0007,2026-06-18,EMP-017,day,10.0,231.31,0.00,26.63,204.68,0,etransfer
E-000386,W-0007,2026-06-19,EMP-017,day,6.1,132.29,0.00,17.00,115.29,1,direct_deposit
E-000387,W-0007,2026-06-21,EMP-017,night,9.3,187.97,0.00,32.07,155.90,0,direct_deposit
E-000388,W-0007,2026-06-22,EMP-017,night,6.8,130.48,0.00,13.19,117.29,1,direct_deposit
E-000389,W-0007,2026-06-24,EMP-017,day,9.5,224.13,0.00,27.80,196.33,1,payroll_card
E-000390,W-0007,2026-06-25,EMP-017,night,4.7,119.85,0.00,18.95,100.90,0,cash
E-000391,W-0007,2026-06-27,EMP-017,night,5.7,145.53,0.00,19.58,125.95,0,payroll_card
E-000392,W-0007,2026-06-28,EMP-032,day,6.8,149.39,0.00,22.51,126.88,0,cash
E-000393,W-0007,2026-06-30,EMP-022,day,6.7,149.50,0.00,23.59,125.91,1,payroll_card
E-000394,W-0008,2026-04-01,EMP-040,night,6.1,200.28,9.73,28.43,181.58,1,payroll_card
E-000395,W-0008,2026-04-02,EMP-040,night,5.7,147.99,6.01,22.84,131.16,1,direct_deposit
E-000396,W-0008,2026-04-04,EMP-040,night,7.9,243.51,21.54,32.89,232.16,1,etransfer
E-000397,W-0008,2026-04-05,EMP-040,evening,4.6,87.32,6.89,13.86,80.35,1,cash
E-000398,W-0008,2026-04-06,EMP-040,split,7.4,241.07,10.15,20.55,230.67,1,payroll_card
E-000399,W-0008,2026-04-07,EMP-040,evening,7.3,190.03,18.63,15.54,193.12,1,payroll_card
E-000400,W-0008,2026-04-09,EMP-040,night,9.9,291.06,14.65,33.40,272.31,1,cash
E-000401,W-0008,2026-04-11,EMP-040,night,10.0,192.33,20.89,33.38,179.84,1,cash
E-000402,W-0008,2026-04-12,EMP-040,night,4.1,119.79,5.15,9.89,115.05,1,direct_deposit
E-000403,W-0008,2026-04-13,EMP-040,evening,10.2,191.14,11.39,30.84,171.69,1,payroll_card
E-000404,W-0008,2026-04-14,EMP-040,split,10.0,250.13,29.43,40.46,239.10,1,etransfer
E-000405,W-0008,2026-04-15,EMP-040,day,8.6,173.84,20.00,24.68,169.16,1,direct_deposit
E-000406,W-0008,2026-04-16,EMP-040,day,9.7,289.64,22.22,34.39,277.47,1,etransfer
E-000407,W-0008,2026-04-17,EMP-040,day,8.3,225.40,22.70,26.74,221.36,1,direct_deposit
E-000408,W-0008,2026-04-18,EMP-040,day,10.2,216.60,18.49,18.57,216.52,1,etransfer
E-000409,W-0008,2026-04-19,EMP-040,split,5.8,161.65,10.99,24.20,148.44,1,etransfer
E-000410,W-0008,2026-04-20,EMP-040,split,10.1,299.79,14.63,48.52,265.90,1,payroll_card
E-000411,W-0008,2026-04-22,EMP-040,evening,4.4,106.31,10.40,18.65,98.06,1,direct_deposit
E-000412,W-0008,2026-04-23,EMP-040,day,4.1,75.74,4.74,9.72,70.76,1,etransfer
E-000413,W-0008,2026-04-24,EMP-040,evening,5.8,148.46,6.79,23.57,131.68,1,direct_deposit
E-000414,W-0008,2026-04-28,EMP-040,evening,7.2,185.16,8.11,32.35,160.92,1,direct_deposit
E-000415,W-0008,2026-04-30,EMP-040,split,5.5,170.79,9.39,26.55,153.63,1,cash
E-000416,W-0008,2026-05-03,EMP-040,night,7.4,263.65,11.88,37.64,237.89,1,cash
E-000417,W-0008,2026-05-04,EMP-040,day,4.4,128.53,7.09,17.48,118.14,1,cash
E-000418,W-0008,2026-05-05,EMP-040,evening,4.2,94.90,12.03,11.93,95.00,1,direct_deposit
E-000419,W-0008,2026-05-07,EMP-035,evening,9.5,231.10,14.85,41.55,204.40,1,etransfer
E-000420,W-0008,2026-05-10,EMP-004,evening,9.4,271.85,22.91,45.45,249.31,1,etransfer
E-000421,W-0008,2026-05-11,EMP-032,night,4.4,154.54,17.85,15.69,156.70,1,cash
E-000422,W-0008,2026-05-12,EMP-040,night,4.2,139.44,16.48,12.75,143.17,1,payroll_card
E-000423,W-0008,2026-05-13,EMP-040,night,7.9,268.63,32.09,32.55,268.17,1,etransfer
E-000424,W-0008,2026-05-14,EMP-040,split,7.5,247.85,24.93,28.12,244.66,1,payroll_card
E-000425,W-0008,2026-05-15,EMP-040,day,8.3,136.84,11.17,11.16,136.85,1,cash
E-000426,W-0008,2026-05-16,EMP-040,split,8.9,284.17,25.71,27.19,282.69,1,cash
E-000427,W-0008,2026-05-17,EMP-040,evening,5.5,192.68,19.02,33.02,178.68,1,payroll_card
E-000428,W-0008,2026-05-19,EMP-040,evening,9.2,238.35,21.49,31.42,228.42,1,direct_deposit
E-000429,W-0008,2026-05-20,EMP-040,day,7.1,189.82,10.19,31.38,168.63,1,direct_deposit
E-000430,W-0008,2026-05-21,EMP-040,evening,4.8,119.23,9.48,12.19,116.52,1,etransfer
E-000431,W-0008,2026-05-23,EMP-026,night,9.6,208.38,16.06,34.56,189.88,1,etransfer
E-000432,W-0008,2026-05-25,EMP-040,evening,5.6,133.21,13.76,11.65,135.32,1,cash
E-000433,W-0008,2026-05-27,EMP-040,evening,4.4,151.81,13.85,25.14,140.52,1,payroll_card
E-000434,W-0008,2026-05-30,EMP-040,split,6.2,221.40,25.11,23.59,222.92,1,payroll_card
E-000435,W-0008,2026-05-31,EMP-040,evening,8.7,198.69,21.58,20.11,200.16,1,direct_deposit
E-000436,W-0008,2026-06-02,EMP-040,split,10.1,314.49,36.91,51.33,300.07,1,cash
E-000437,W-0008,2026-06-03,EMP-040,evening,6.0,190.24,13.64,20.45,183.43,1,cash
E-000438,W-0008,2026-06-04,EMP-040,evening,6.4,152.57,10.92,12.71,150.78,1,cash
E-000439,W-0008,2026-06-07,EMP-013,split,7.0,213.96,10.85,17.99,206.82,1,direct_deposit
E-000440,W-0008,2026-06-11,EMP-037,evening,6.2,210.96,16.84,35.26,192.54,1,etransfer
E-000441,W-0008,2026-06-12,EMP-040,night,9.5,270.41,29.95,27.41,272.95,1,cash
E-000442,W-0008,2026-06-14,EMP-018,evening,10.5,219.56,21.84,29.65,211.75,1,etransfer
E-000443,W-0008,2026-06-17,EMP-033,evening,10.1,336.32,16.88,58.98,294.22,1,etransfer
E-000444,W-0008,2026-06-19,EMP-040,day,5.2,126.31,5.66,18.28,113.69,1,payroll_card
E-000445,W-0008,2026-06-20,EMP-040,night,4.6,124.93,15.19,16.16,123.96,1,etransfer
E-000446,W-0008,2026-06-22,EMP-040,split,9.8,277.46,35.93,46.77,266.62,1,payroll_card
E-000447,W-0008,2026-06-23,EMP-040,split,10.2,261.45,29.04,21.83,268.66,1,direct_deposit
E-000448,W-0008,2026-06-24,EMP-011,night,5.6,181.37,15.07,19.99,176.45,1,direct_deposit
E-000449,W-0008,2026-06-25,EMP-040,split,7.8,203.22,12.80,17.32,198.70,1,payroll_card
E-000450,W-0008,2026-06-27,EMP-040,day,7.0,186.63,23.82,16.20,194.25,1,etransfer
E-000451,W-0008,2026-06-28,EMP-040,split,8.4,247.64,21.10,29.07,239.67,1,cash
E-000452,W-0008,2026-06-29,EMP-035,evening,5.9,158.49,11.40,15.54,154.35,1,cash
E-000453,W-0008,2026-06-30,EMP-037,evening,10.1,285.97,12.03,23.31,274.69,1,payroll_card
E-000454,W-0009,2026-04-01,EMP-027,day,6.6,168.85,11.93,17.21,163.57,1,etransfer
E-000455,W-0009,2026-04-04,EMP-027,evening,7.0,164.95,31.91,26.95,169.91,1,payroll_card
E-000456,W-0009,2026-04-06,EMP-027,day,9.2,225.14,20.74,27.66,218.22,1,cash
E-000457,W-0009,2026-04-12,EMP-027,split,5.3,94.91,12.53,11.36,96.08,1,direct_deposit
E-000458,W-0009,2026-04-13,EMP-027,day,4.6,122.70,18.57,20.89,120.38,1,cash
E-000459,W-0009,2026-04-14,EMP-029,split,8.7,194.43,26.57,27.82,193.18,1,payroll_card
E-000460,W-0009,2026-04-16,EMP-027,night,7.6,127.21,19.21,13.15,133.27,1,etransfer
E-000461,W-0009,2026-04-18,EMP-027,split,8.3,128.88,14.60,22.50,120.98,1,payroll_card
E-000462,W-0009,2026-04-19,EMP-027,split,5.8,124.50,18.42,10.12,132.80,1,payroll_card
E-000463,W-0009,2026-04-21,EMP-027,day,9.9,257.27,46.44,22.13,281.58,1,etransfer
E-000464,W-0009,2026-04-23,EMP-027,night,5.9,167.71,32.42,26.26,173.87,1,etransfer
E-000465,W-0009,2026-04-27,EMP-012,day,7.3,195.86,22.53,31.94,186.45,1,payroll_card
E-000466,W-0009,2026-04-28,EMP-027,day,4.4,94.03,13.79,7.63,100.19,1,etransfer
E-000467,W-0009,2026-04-29,EMP-027,day,6.0,164.88,27.87,24.29,168.46,1,payroll_card
E-000468,W-0009,2026-05-03,EMP-027,split,9.9,194.63,18.05,26.74,185.94,1,etransfer
E-000469,W-0009,2026-05-05,EMP-027,split,7.1,142.63,13.62,18.09,138.16,1,cash
E-000470,W-0009,2026-05-07,EMP-027,split,10.0,172.36,21.16,22.58,170.94,1,payroll_card
E-000471,W-0009,2026-05-08,EMP-027,night,5.4,119.71,15.93,13.35,122.29,1,payroll_card
E-000472,W-0009,2026-05-10,EMP-020,night,8.1,167.37,31.41,18.72,180.06,1,direct_deposit
E-000473,W-0009,2026-05-11,EMP-027,night,8.7,130.71,25.14,19.45,136.40,1,etransfer
E-000474,W-0009,2026-05-13,EMP-020,evening,8.5,142.66,17.67,21.25,139.08,1,etransfer
E-000475,W-0009,2026-05-14,EMP-027,split,5.6,98.17,13.56,13.91,97.82,1,etransfer
E-000476,W-0009,2026-05-16,EMP-027,evening,10.3,181.13,32.71,32.19,181.65,1,etransfer
E-000477,W-0009,2026-05-18,EMP-027,split,5.1,106.55,13.97,14.79,105.73,1,etransfer
E-000478,W-0009,2026-05-19,EMP-027,split,6.5,156.35,16.24,14.12,158.47,1,cash
E-000479,W-0009,2026-05-21,EMP-027,night,5.8,103.19,10.78,14.88,99.09,1,payroll_card
E-000480,W-0009,2026-05-23,EMP-027,night,8.7,153.81,14.73,18.35,150.19,1,etransfer
E-000481,W-0009,2026-05-25,EMP-027,split,9.3,153.10,12.97,12.26,153.81,1,etransfer
E-000482,W-0009,2026-05-26,EMP-023,evening,8.2,213.18,18.60,19.59,212.19,1,etransfer
E-000483,W-0009,2026-05-27,EMP-027,day,5.3,102.32,8.69,14.52,96.49,1,etransfer
E-000484,W-0009,2026-05-29,EMP-027,night,4.3,90.16,16.20,13.80,92.56,1,cash
E-000485,W-0009,2026-05-30,EMP-027,split,5.4,113.39,8.35,18.86,102.88,1,cash
E-000486,W-0009,2026-05-31,EMP-027,evening,5.5,88.55,16.82,10.76,94.61,1,payroll_card
E-000487,W-0009,2026-06-01,EMP-027,evening,7.3,101.82,10.33,14.11,98.04,1,etransfer
E-000488,W-0009,2026-06-02,EMP-027,split,10.2,231.92,37.07,21.10,247.89,1,payroll_card
E-000489,W-0009,2026-06-04,EMP-027,split,10.4,232.86,23.89,39.91,216.84,1,direct_deposit
E-000490,W-0009,2026-06-07,EMP-027,day,8.8,187.58,29.47,24.88,192.17,1,cash
E-000491,W-0009,2026-06-08,EMP-027,day,5.4,112.24,16.09,18.69,109.64,1,cash
E-000492,W-0009,2026-06-10,EMP-040,evening,9.2,181.78,25.60,31.45,175.93,1,cash
E-000493,W-0009,2026-06-12,EMP-027,day,5.4,109.49,13.78,15.66,107.61,1,direct_deposit
E-000494,W-0009,2026-06-13,EMP-032,night,5.9,118.65,11.22,15.79,114.08,1,etransfer
E-000495,W-0009,2026-06-14,EMP-027,day,9.1,153.86,16.56,19.38,151.04,1,cash
E-000496,W-0009,2026-06-17,EMP-027,day,7.5,205.74,19.73,24.96,200.51,1,payroll_card
E-000497,W-0009,2026-06-19,EMP-039,evening,4.4,78.73,11.61,9.26,81.08,1,direct_deposit
E-000498,W-0009,2026-06-20,EMP-027,split,5.6,150.53,22.25,19.44,153.34,1,direct_deposit
E-000499,W-0009,2026-06-21,EMP-027,day,10.2,183.89,14.95,15.22,183.62,1,direct_deposit
E-000500,W-0009,2026-06-22,EMP-027,split,10.1,185.53,16.72,23.59,178.66,1,payroll_card
E-000501,W-0009,2026-06-24,EMP-027,day,4.8,65.75,7.68,11.23,62.20,1,cash
E-000502,W-0009,2026-06-25,EMP-027,night,4.2,124.34,23.49,15.33,132.50,1,direct_deposit
E-000503,W-0009,2026-06-27,EMP-006,night,4.9,94.01,7.15,15.73,85.43,1,payroll_card
E-000504,W-0009,2026-06-29,EMP-027,day,5.1,123.74,16.93,18.20,122.47,1,direct_deposit
E-000505,W-0009,2026-06-30,EMP-027,split,6.8,65.01,8.38,5.83,67.56,1,etransfer
E-000506,W-0010,2026-04-02,EMP-008,split,8.6,200.86,23.38,23.46,200.78,0,direct_deposit
E-000507,W-0010,2026-04-03,EMP-008,evening,7.6,169.82,15.93,16.08,169.67,0,cash
E-000508,W-0010,2026-04-06,EMP-008,night,10.3,241.21,30.09,25.21,246.09,1,cash
E-000509,W-0010,2026-04-07,EMP-008,night,8.6,226.35,50.12,27.07,249.40,0,cash
E-000510,W-0010,2026-04-09,EMP-008,night,6.3,155.57,35.84,14.84,176.57,1,payroll_card
E-000511,W-0010,2026-04-10,EMP-008,night,9.2,211.37,46.73,18.22,239.88,0,etransfer
E-000512,W-0010,2026-04-13,EMP-008,night,4.7,132.33,15.06,16.29,131.10,0,etransfer
E-000513,W-0010,2026-04-14,EMP-008,split,6.8,154.41,20.74,23.95,151.20,0,etransfer
E-000514,W-0010,2026-04-15,EMP-008,evening,5.7,128.22,18.98,11.31,135.89,0,payroll_card
E-000515,W-0010,2026-04-18,EMP-008,split,6.8,181.87,40.02,21.11,200.78,0,cash
E-000516,W-0010,2026-04-20,EMP-008,split,10.1,312.47,47.29,30.80,328.96,0,direct_deposit
E-000517,W-0010,2026-04-21,EMP-008,evening,9.9,230.34,20.38,32.20,218.52,0,direct_deposit
E-000518,W-0010,2026-04-22,EMP-008,evening,5.3,125.27,25.80,22.02,129.05,0,etransfer
E-000519,W-0010,2026-04-23,EMP-008,evening,6.3,143.15,18.91,22.85,139.21,1,payroll_card
E-000520,W-0010,2026-04-25,EMP-008,evening,6.3,151.28,21.48,15.67,157.09,0,etransfer
E-000521,W-0010,2026-04-27,EMP-008,split,9.2,212.37,19.82,29.88,202.31,0,direct_deposit
E-000522,W-0010,2026-04-30,EMP-008,night,5.7,102.66,23.92,11.02,115.56,0,etransfer
E-000523,W-0010,2026-05-06,EMP-008,night,9.2,170.61,22.07,28.72,163.96,0,direct_deposit
E-000524,W-0010,2026-05-08,EMP-008,split,10.4,196.05,37.61,34.15,199.51,0,payroll_card
E-000525,W-0010,2026-05-10,EMP-008,evening,5.2,104.14,11.58,17.88,97.84,0,payroll_card
E-000526,W-0010,2026-05-11,EMP-008,split,5.8,121.59,12.21,11.86,121.94,0,cash
E-000527,W-0010,2026-05-12,EMP-008,night,6.7,173.89,43.31,28.09,189.11,0,direct_deposit
E-000528,W-0010,2026-05-13,EMP-005,night,9.0,191.78,44.91,26.44,210.25,0,etransfer
E-000529,W-0010,2026-05-15,EMP-008,day,4.6,103.09,22.41,17.23,108.27,0,payroll_card
E-000530,W-0010,2026-05-16,EMP-008,day,6.3,145.41,34.39,15.82,163.98,0,payroll_card
