txn_id,worker_id,txn_ts,direction,amount_cad,category,merchant_type,channel,is_essential,running_balance_cad,notes
T-0000155,W-0002,2026-06-11T19:20:00,credit,96.22,income,employer_payroll,etransfer,0,6666.21,linked_earnings_id=E-000098
T-0000249,W-0002,2026-06-13T14:41:00,debit,5.00,groceries,grocery,etransfer,1,-22.16,
T-0000156,W-0002,2026-06-13T17:47:00,credit,99.15,income,employer_payroll,cash,0,6765.36,linked_earnings_id=E-000099
T-0000157,W-0002,2026-06-14T17:46:00,credit,145.99,income,employer_payroll,direct_deposit,0,6911.35,linked_earnings_id=E-000100
T-0000178,W-0002,2026-06-15T07:55:00,debit,9.99,entertainment,streaming_/_subscription,debit,0,3178.72,obligation_id=O-00008
T-0000158,W-0002,2026-06-15T21:12:00,credit,170.07,income,employer_payroll,direct_deposit,0,7081.42,linked_earnings_id=E-000101
T-0000159,W-0002,2026-06-16T20:30:00,credit,96.22,income,employer_payroll,etransfer,0,7177.64,linked_earnings_id=E-000102
T-0000160,W-0002,2026-06-17T18:11:00,credit,138.76,income,employer_payroll,cash,0,7316.40,linked_earnings_id=E-000103
T-0000161,W-0002,2026-06-18T17:16:00,credit,138.36,income,employer_payroll,payroll_card,0,7454.76,linked_earnings_id=E-000104
T-0000162,W-0002,2026-06-20T19:10:00,credit,178.14,income,employer_payroll,cash,0,7632.90,linked_earnings_id=E-000105
T-0000250,W-0002,2026-06-22T13:06:00,debit,22.04,food_out,restaurant_cafe,debit,0,-44.20,
T-0000163,W-0002,2026-06-25T20:58:00,credit,91.16,income,employer_payroll,etransfer,0,7724.06,linked_earnings_id=E-000106
T-0000164,W-0002,2026-06-26T19:09:00,credit,112.81,income,employer_payroll,cash,0,7836.87,linked_earnings_id=E-000107
T-0000165,W-0002,2026-06-27T16:10:00,credit,146.22,income,employer_payroll,direct_deposit,0,7983.09,linked_earnings_id=E-000108
T-0000251,W-0002,2026-06-28T12:23:00,debit,5.00,groceries,grocery,prepaid,1,-49.20,
T-0000166,W-0002,2026-06-30T21:28:00,credit,73.60,income,employer_payroll,direct_deposit,0,8056.69,linked_earnings_id=E-000109
T-0000311,W-0003,2026-04-01T07:54:00,debit,1542.00,housing,rent,debit,1,7048.87,obligation_id=O-00009
T-0000318,W-0003,2026-04-02T20:32:00,debit,57.59,entertainment,streaming_leisure,debit,0,3727.19,
T-0000317,W-0003,2026-04-02T21:52:00,debit,6.09,entertainment,streaming_leisure,debit,0,3784.78,
T-0000252,W-0003,2026-04-03T08:15:00,credit,132.95,income,employer_payroll,cash,0,529.88,linked_earnings_id=E-000110
T-0000319,W-0003,2026-04-04T15:05:00,debit,44.20,groceries,grocery,debit,1,3682.99,
T-0000254,W-0003,2026-04-04T19:43:00,credit,171.05,income,employer_payroll,payroll_card,0,805.08,linked_earnings_id=E-000112
T-0000320,W-0003,2026-04-05T18:13:00,debit,42.61,transit,transit_fuel,prepaid,1,3640.38,
T-0000253,W-0003,2026-04-07T07:17:00,credit,104.15,income,employer_payroll,payroll_card,0,634.03,linked_earnings_id=E-000111
T-0000256,W-0003,2026-04-07T08:19:00,credit,208.81,income,employer_payroll,cash,0,1211.52,linked_earnings_id=E-000114
T-0000314,W-0003,2026-04-08T06:38:00,debit,58.00,phone,mobile_phone,prepaid,1,3906.87,obligation_id=O-00010
T-0000258,W-0003,2026-04-08T20:58:00,credit,159.36,income,employer_payroll,cash,0,1597.64,linked_earnings_id=E-000116
T-0000322,W-0003,2026-04-09T08:06:00,debit,178.04,remittance,money_transfer,etransfer,1,3443.32,
T-0000321,W-0003,2026-04-09T09:47:00,debit,19.02,transit,transit_fuel,debit,1,3621.36,
T-0000259,W-0003,2026-04-09T17:04:00,credit,106.17,income,employer_payroll,etransfer,0,1703.81,linked_earnings_id=E-000117
T-0000255,W-0003,2026-04-10T07:21:00,credit,197.63,income,employer_payroll,cash,0,1002.71,linked_earnings_id=E-000113
T-0000323,W-0003,2026-04-10T13:02:00,debit,44.28,food_out,restaurant_cafe,debit,0,3399.04,
T-0000257,W-0003,2026-04-12T10:55:00,credit,226.76,income,employer_payroll,payroll_card,0,1438.28,linked_earnings_id=E-000115
T-0000324,W-0003,2026-04-12T11:29:00,debit,224.39,remittance,money_transfer,cash,1,3174.65,
T-0000325,W-0003,2026-04-12T19:14:00,debit,307.51,remittance,money_transfer,cash,1,2867.14,
T-0000326,W-0003,2026-04-12T20:53:00,debit,81.90,healthcare,pharmacy_clinic,cash,1,2785.24,
T-0000328,W-0003,2026-04-14T13:22:00,debit,34.64,groceries,grocery,etransfer,1,2720.02,
T-0000327,W-0003,2026-04-14T22:29:00,debit,30.58,debt_payment,loan_credit,prepaid,1,2754.66,
T-0000329,W-0003,2026-04-16T13:54:00,debit,164.79,debt_payment,loan_credit,prepaid,1,2555.23,
T-0000330,W-0003,2026-04-16T18:48:00,debit,77.55,groceries,grocery,debit,1,2477.68,
T-0000263,W-0003,2026-04-16T19:16:00,credit,137.67,income,employer_payroll,payroll_card,0,2385.64,linked_earnings_id=E-000121
T-0000260,W-0003,2026-04-18T10:28:00,credit,193.82,income,employer_payroll,etransfer,0,1897.63,linked_earnings_id=E-000118
T-0000331,W-0003,2026-04-18T16:19:00,debit,165.07,debt_payment,loan_credit,debit,1,2312.61,
T-0000261,W-0003,2026-04-19T08:36:00,credit,199.80,income,employer_payroll,cash,0,2097.43,linked_earnings_id=E-000119
T-0000264,W-0003,2026-04-19T09:30:00,credit,93.08,income,employer_payroll,direct_deposit,0,2478.72,linked_earnings_id=E-000122
T-0000262,W-0003,2026-04-20T09:48:00,credit,150.54,income,employer_payroll,payroll_card,0,2247.97,linked_earnings_id=E-000120
T-0000333,W-0003,2026-04-20T10:10:00,debit,15.32,food_out,restaurant_cafe,cash,0,2270.00,
T-0000332,W-0003,2026-04-20T13:52:00,debit,27.29,entertainment,streaming_leisure,cash,0,2285.32,
T-0000265,W-0003,2026-04-21T07:36:00,credit,133.11,income,employer_payroll,payroll_card,0,2611.83,linked_earnings_id=E-000123
T-0000334,W-0003,2026-04-21T22:08:00,debit,45.95,groceries,grocery,prepaid,1,2224.05,
T-0000266,W-0003,2026-04-22T11:50:00,credit,183.76,income,employer_payroll,etransfer,0,2795.59,linked_earnings_id=E-000124
T-0000335,W-0003,2026-04-22T20:24:00,debit,41.01,groceries,grocery,cash,1,2183.04,
T-0000267,W-0003,2026-04-22T22:47:00,credit,91.23,income,employer_payroll,cash,0,2886.82,linked_earnings_id=E-000125
T-0000336,W-0003,2026-04-23T14:53:00,debit,10.42,misc,general,cash,0,2172.62,
T-0000268,W-0003,2026-04-25T09:32:00,credit,146.11,income,employer_payroll,payroll_card,0,3032.93,linked_earnings_id=E-000126
T-0000337,W-0003,2026-04-26T07:10:00,debit,27.62,groceries,grocery,cash,1,2145.00,
T-0000338,W-0003,2026-04-26T20:05:00,debit,41.62,transit,transit_fuel,cash,1,2103.38,
T-0000269,W-0003,2026-04-27T09:05:00,credit,100.46,income,employer_payroll,direct_deposit,0,3133.39,linked_earnings_id=E-000127
T-0000339,W-0003,2026-04-27T11:04:00,debit,63.29,groceries,grocery,cash,1,2040.09,
T-0000270,W-0003,2026-04-28T10:06:00,credit,199.27,income,employer_payroll,payroll_card,0,3332.66,linked_earnings_id=E-000128
T-0000341,W-0003,2026-04-28T15:27:00,debit,62.26,transit,transit_fuel,etransfer,1,1922.98,
T-0000340,W-0003,2026-04-28T17:46:00,debit,54.85,transit,transit_fuel,debit,1,1985.24,
T-0000342,W-0003,2026-04-29T20:57:00,debit,77.07,groceries,grocery,debit,1,1845.91,
T-0000344,W-0003,2026-04-30T09:05:00,debit,23.48,food_out,restaurant_cafe,cash,0,1806.05,
T-0000343,W-0003,2026-04-30T19:48:00,debit,16.38,groceries,grocery,cash,1,1829.53,
T-0000273,W-0003,2026-05-01T08:42:00,credit,151.57,income,employer_payroll,payroll_card,0,3763.05,linked_earnings_id=E-000131
T-0000312,W-0003,2026-05-01T09:07:00,debit,1542.00,housing,rent,debit,1,5506.87,obligation_id=O-00009
T-0000271,W-0003,2026-05-01T11:24:00,credit,204.55,income,employer_payroll,direct_deposit,0,3537.21,linked_earnings_id=E-000129
T-0000345,W-0003,2026-05-02T09:48:00,debit,131.16,debt_payment,loan_credit,cash,1,1674.89,
T-0000274,W-0003,2026-05-02T10:20:00,credit,149.78,income,employer_payroll,direct_deposit,0,3912.83,linked_earnings_id=E-000132
T-0000346,W-0003,2026-05-02T18:24:00,debit,72.32,childcare,childcare,cash,1,1602.57,
T-0000272,W-0003,2026-05-03T08:42:00,credit,74.27,income,employer_payroll,cash,0,3611.48,linked_earnings_id=E-000130
T-0000347,W-0003,2026-05-03T12:33:00,debit,31.44,personal_care,pharmacy_retail,cash,0,1571.13,
T-0000348,W-0003,2026-05-03T15:04:00,debit,43.16,transit,transit_fuel,debit,1,1527.97,
T-0000349,W-0003,2026-05-04T11:17:00,debit,61.35,groceries,grocery,cash,1,1466.62,
T-0000351,W-0003,2026-05-05T07:14:00,debit,53.34,entertainment,streaming_leisure,prepaid,0,1333.40,
T-0000350,W-0003,2026-05-05T19:07:00,debit,79.88,groceries,grocery,debit,1,1386.74,
T-0000352,W-0003,2026-05-06T13:33:00,debit,20.98,groceries,grocery,prepaid,1,1312.42,
T-0000276,W-0003,2026-05-06T16:15:00,credit,94.52,income,employer_payroll,direct_deposit,0,4186.91,linked_earnings_id=E-000134
T-0000353,W-0003,2026-05-07T16:53:00,debit,18.47,misc,general,etransfer,0,1293.95,
T-0000275,W-0003,2026-05-08T07:11:00,credit,179.56,income,employer_payroll,direct_deposit,0,4092.39,linked_earnings_id=E-000133
T-0000354,W-0003,2026-05-08T07:24:00,debit,56.05,debt_payment,loan_credit,cash,1,1237.90,
T-0000315,W-0003,2026-05-08T08:45:00,debit,58.00,phone,mobile_phone,debit,1,3848.87,obligation_id=O-00010
T-0000277,W-0003,2026-05-10T11:58:00,credit,116.99,income,employer_payroll,cash,0,4303.90,linked_earnings_id=E-000135
T-0000355,W-0003,2026-05-10T13:13:00,debit,77.53,groceries,grocery,cash,1,1160.37,
T-0000279,W-0003,2026-05-11T10:14:00,credit,110.10,income,employer_payroll,direct_deposit,0,4524.21,linked_earnings_id=E-000137
T-0000357,W-0003,2026-05-11T11:51:00,debit,80.96,healthcare,pharmacy_clinic,cash,1,1023.53,
T-0000356,W-0003,2026-05-11T17:29:00,debit,55.88,groceries,grocery,debit,1,1104.49,
T-0000280,W-0003,2026-05-11T17:33:00,credit,140.07,income,employer_payroll,cash,0,4664.28,linked_earnings_id=E-000138
T-0000358,W-0003,2026-05-12T15:10:00,debit,224.72,remittance,money_transfer,cash,1,798.81,
T-0000359,W-0003,2026-05-12T20:40:00,debit,21.22,groceries,grocery,cash,1,777.59,
T-0000278,W-0003,2026-05-13T11:53:00,credit,110.21,income,employer_payroll,direct_deposit,0,4414.11,linked_earnings_id=E-000136
T-0000360,W-0003,2026-05-13T21:46:00,debit,36.43,transit,transit_fuel,etransfer,1,741.16,
T-0000361,W-0003,2026-05-14T11:05:00,debit,69.39,debt_payment,loan_credit,prepaid,1,671.77,
T-0000281,W-0003,2026-05-14T16:58:00,credit,90.15,income,employer_payroll,cash,0,4754.43,linked_earnings_id=E-000139
T-0000282,W-0003,2026-05-15T21:45:00,credit,143.88,income,employer_payroll,etransfer,0,4898.31,linked_earnings_id=E-000140
T-0000362,W-0003,2026-05-16T13:25:00,debit,22.73,groceries,grocery,cash,1,649.04,
T-0000363,W-0003,2026-05-16T17:24:00,debit,27.91,food_out,restaurant_cafe,cash,0,621.13,
T-0000284,W-0003,2026-05-18T22:28:00,credit,88.84,income,employer_payroll,etransfer,0,5115.24,linked_earnings_id=E-000142
T-0000364,W-0003,2026-05-19T08:09:00,debit,36.65,misc,general,etransfer,0,584.48,
T-0000365,W-0003,2026-05-19T18:25:00,debit,19.38,clothing,retail,prepaid,0,565.10,
T-0000283,W-0003,2026-05-20T10:22:00,credit,128.09,income,employer_payroll,direct_deposit,0,5026.40,linked_earnings_id=E-000141
T-0000366,W-0003,2026-05-22T07:11:00,debit,14.02,transit,transit_fuel,etransfer,1,551.08,
T-0000285,W-0003,2026-05-23T09:26:00,credit,136.94,income,employer_payroll,etransfer,0,5252.18,linked_earnings_id=E-000143
T-0000287,W-0003,2026-05-23T16:34:00,credit,153.22,income,employer_payroll,cash,0,5544.14,linked_earnings_id=E-000145
T-0000286,W-0003,2026-05-24T10:32:00,credit,138.74,income,employer_payroll,etransfer,0,5390.92,linked_earnings_id=E-000144
T-0000367,W-0003,2026-05-24T10:38:00,debit,83.24,healthcare,pharmacy_clinic,etransfer,1,467.84,
T-0000368,W-0003,2026-05-24T10:42:00,debit,51.62,entertainment,streaming_leisure,prepaid,0,416.22,
T-0000288,W-0003,2026-05-25T07:26:00,credit,137.54,income,employer_payroll,direct_deposit,0,5681.68,linked_earnings_id=E-000146
T-0000369,W-0003,2026-05-25T11:24:00,debit,24.26,groceries,grocery,cash,1,391.96,
T-0000289,W-0003,2026-05-25T16:22:00,credit,69.96,income,employer_payroll,direct_deposit,0,5751.64,linked_earnings_id=E-000147
T-0000370,W-0003,2026-05-25T16:34:00,debit,45.65,transit,transit_fuel,debit,1,346.31,
T-0000371,W-0003,2026-05-27T10:40:00,debit,75.12,childcare,childcare,etransfer,1,271.19,
T-0000372,W-0003,2026-05-28T19:26:00,debit,80.56,childcare,childcare,debit,1,190.63,
T-0000374,W-0003,2026-05-29T18:17:00,debit,37.57,groceries,grocery,debit,1,84.90,
T-0000373,W-0003,2026-05-29T18:18:00,debit,68.16,groceries,grocery,cash,1,122.47,
T-0000376,W-0003,2026-05-30T14:43:00,debit,41.17,misc,general,cash,0,37.32,
T-0000375,W-0003,2026-05-30T16:22:00,debit,6.41,misc,general,debit,0,78.49,
T-0000377,W-0003,2026-05-31T14:21:00,debit,47.52,transit,transit_fuel,debit,1,-10.20,
T-0000313,W-0003,2026-06-01T06:28:00,debit,1542.00,housing,rent,debit,1,3964.87,obligation_id=O-00009
T-0000290,W-0003,2026-06-01T10:15:00,credit,132.48,income,employer_payroll,payroll_card,0,5884.12,linked_earnings_id=E-000148
T-0000293,W-0003,2026-06-01T11:30:00,credit,87.30,income,employer_payroll,direct_deposit,0,6260.09,linked_earnings_id=E-000151
T-0000292,W-0003,2026-06-03T07:09:00,credit,104.32,income,employer_payroll,etransfer,0,6172.79,linked_earnings_id=E-000150
T-0000291,W-0003,2026-06-03T10:01:00,credit,184.35,income,employer_payroll,direct_deposit,0,6068.47,linked_earnings_id=E-000149
T-0000294,W-0003,2026-06-04T10:39:00,credit,82.46,income,employer_payroll,etransfer,0,6342.55,linked_earnings_id=E-000152
T-0000296,W-0003,2026-06-05T17:47:00,credit,94.67,income,employer_payroll,cash,0,6645.09,linked_earnings_id=E-000154
T-0000295,W-0003,2026-06-07T07:17:00,credit,207.87,income,employer_payroll,payroll_card,0,6550.42,linked_earnings_id=E-000153
T-0000378,W-0003,2026-06-07T15:59:00,debit,5.00,transit,transit_fuel,debit,1,-15.20,
T-0000316,W-0003,2026-06-08T09:56:00,debit,58.00,phone,mobile_phone,debit,1,3790.87,obligation_id=O-00010
T-0000297,W-0003,2026-06-13T08:20:00,credit,125.08,income,employer_payroll,direct_deposit,0,6770.17,linked_earnings_id=E-000155
T-0000299,W-0003,2026-06-16T20:40:00,credit,92.13,income,employer_payroll,payroll_card,0,7013.83,linked_earnings_id=E-000157
T-0000298,W-0003,2026-06-17T10:53:00,credit,151.53,income,employer_payroll,etransfer,0,6921.70,linked_earnings_id=E-000156
T-0000301,W-0003,2026-06-20T08:11:00,credit,85.77,income,employer_payroll,direct_deposit,0,7192.72,linked_earnings_id=E-000159
T-0000300,W-0003,2026-06-21T10:01:00,credit,93.12,income,employer_payroll,payroll_card,0,7106.95,linked_earnings_id=E-000158
T-0000302,W-0003,2026-06-22T11:45:00,credit,178.25,income,employer_payroll,cash,0,7370.97,linked_earnings_id=E-000160
T-0000304,W-0003,2026-06-23T22:46:00,credit,190.41,income,employer_payroll,direct_deposit,0,7736.65,linked_earnings_id=E-000162
T-0000305,W-0003,2026-06-24T22:48:00,credit,91.18,income,employer_payroll,etransfer,0,7827.83,linked_earnings_id=E-000163
T-0000303,W-0003,2026-06-26T09:40:00,credit,175.27,income,employer_payroll,direct_deposit,0,7546.24,linked_earnings_id=E-000161
T-0000308,W-0003,2026-06-28T07:55:00,credit,163.03,income,employer_payroll,payroll_card,0,8305.85,linked_earnings_id=E-000166
T-0000307,W-0003,2026-06-29T10:28:00,credit,162.03,income,employer_payroll,direct_deposit,0,8142.82,linked_earnings_id=E-000165
T-0000306,W-0003,2026-06-29T10:30:00,credit,152.96,income,employer_payroll,payroll_card,0,7980.79,linked_earnings_id=E-000164
T-0000309,W-0003,2026-06-30T10:05:00,credit,184.91,income,employer_payroll,cash,0,8490.76,linked_earnings_id=E-000167
T-0000379,W-0003,2026-06-30T11:48:00,debit,5.00,transit,transit_fuel,cash,1,-20.20,
T-0000310,W-0003,2026-07-04T10:15:00,credit,100.11,income,employer_payroll,cash,0,8590.87,linked_earnings_id=E-000168
T-0000438,W-0004,2026-04-01T07:05:00,debit,1714.00,housing,rent,debit,1,7381.92,obligation_id=O-00011
T-0000380,W-0004,2026-04-01T21:44:00,credit,109.49,income,employer_payroll,cash,0,512.93,linked_earnings_id=E-000169
T-0000452,W-0004,2026-04-02T11:49:00,debit,40.13,food_out,restaurant_cafe,cash,0,3280.25,
T-0000451,W-0004,2026-04-02T14:11:00,debit,29.13,food_out,restaurant_cafe,cash,0,3320.38,
T-0000450,W-0004,2026-04-02T17:09:00,debit,28.44,transit,transit_fuel,etransfer,1,3349.51,
T-0000453,W-0004,2026-04-03T07:26:00,debit,89.50,healthcare,pharmacy_clinic,prepaid,1,3190.75,
T-0000382,W-0004,2026-04-03T22:17:00,credit,104.45,income,employer_payroll,payroll_card,0,772.49,linked_earnings_id=E-000171
T-0000381,W-0004,2026-04-05T07:55:00,credit,155.11,income,employer_payroll,etransfer,0,668.04,linked_earnings_id=E-000170
T-0000454,W-0004,2026-04-05T16:51:00,debit,54.73,groceries,grocery,debit,1,3136.02,
T-0000455,W-0004,2026-04-06T14:14:00,debit,3.87,transit,transit_fuel,prepaid,1,3132.15,
T-0000383,W-0004,2026-04-06T20:41:00,credit,108.98,income,employer_payroll,direct_deposit,0,881.47,linked_earnings_id=E-000172
T-0000456,W-0004,2026-04-06T22:03:00,debit,22.09,transit,transit_fuel,debit,1,3110.06,
T-0000457,W-0004,2026-04-07T17:12:00,debit,26.52,misc,general,cash,0,3083.54,
T-0000384,W-0004,2026-04-07T19:53:00,credit,149.07,income,employer_payroll,etransfer,0,1030.54,linked_earnings_id=E-000173
T-0000459,W-0004,2026-04-08T15:39:00,debit,42.92,transit,transit_fuel,etransfer,1,3003.02,
T-0000458,W-0004,2026-04-08T16:46:00,debit,37.60,food_out,restaurant_cafe,etransfer,0,3045.94,
T-0000385,W-0004,2026-04-08T17:00:00,credit,197.45,income,employer_payroll,payroll_card,0,1227.99,linked_earnings_id=E-000174
T-0000461,W-0004,2026-04-09T14:16:00,debit,7.51,transit,transit_fuel,etransfer,1,2952.60,
T-0000460,W-0004,2026-04-09T18:56:00,debit,42.91,food_out,restaurant_cafe,cash,0,2960.11,
T-0000463,W-0004,2026-04-10T16:28:00,debit,104.67,groceries,grocery,cash,1,2780.31,
T-0000462,W-0004,2026-04-10T16:32:00,debit,67.62,groceries,grocery,prepaid,1,2884.98,
T-0000464,W-0004,2026-04-11T07:28:00,debit,20.72,groceries,grocery,cash,1,2759.59,
T-0000444,W-0004,2026-04-12T07:17:00,debit,95.00,debt_payment,installment_/_loan_payment,debit,1,3612.92,obligation_id=O-00013
T-0000386,W-0004,2026-04-13T09:46:00,credit,134.14,income,employer_payroll,cash,0,1362.13,linked_earnings_id=E-000175
T-0000466,W-0004,2026-04-13T13:29:00,debit,48.72,transit,transit_fuel,cash,1,2656.58,
T-0000465,W-0004,2026-04-13T14:16:00,debit,54.29,transit,transit_fuel,cash,1,2705.30,
T-0000388,W-0004,2026-04-13T19:35:00,credit,112.37,income,employer_payroll,cash,0,1645.34,linked_earnings_id=E-000177
T-0000467,W-0004,2026-04-15T13:45:00,debit,26.11,transit,transit_fuel,cash,1,2630.47,
T-0000387,W-0004,2026-04-16T11:31:00,credit,170.84,income,employer_payroll,etransfer,0,1532.97,linked_earnings_id=E-000176
T-0000468,W-0004,2026-04-16T12:14:00,debit,27.17,misc,general,cash,0,2603.30,
T-0000391,W-0004,2026-04-16T21:04:00,credit,100.60,income,employer_payroll,cash,0,2126.99,linked_earnings_id=E-000180
T-0000469,W-0004,2026-04-17T07:39:00,debit,62.14,groceries,grocery,prepaid,1,2541.16,
T-0000447,W-0004,2026-04-17T08:12:00,debit,14.99,entertainment,streaming_/_subscription,debit,0,3407.93,obligation_id=O-00014
T-0000390,W-0004,2026-04-17T11:25:00,credit,143.79,income,employer_payroll,etransfer,0,2026.39,linked_earnings_id=E-000179
T-0000470,W-0004,2026-04-18T09:04:00,debit,11.77,food_out,restaurant_cafe,etransfer,0,2529.39,
T-0000389,W-0004,2026-04-19T11:53:00,credit,237.26,income,employer_payroll,etransfer,0,1882.60,linked_earnings_id=E-000178
T-0000471,W-0004,2026-04-19T16:11:00,debit,16.58,food_out,restaurant_cafe,cash,0,2512.81,
T-0000472,W-0004,2026-04-19T19:47:00,debit,85.88,cash_withdrawal,atm,cash,0,2426.93,
T-0000473,W-0004,2026-04-20T07:38:00,debit,26.00,clothing,retail,prepaid,0,2400.93,
T-0000392,W-0004,2026-04-20T07:49:00,credit,113.95,income,employer_payroll,direct_deposit,0,2240.94,linked_earnings_id=E-000181
T-0000474,W-0004,2026-04-20T16:09:00,debit,21.72,food_out,restaurant_cafe,debit,0,2379.21,
T-0000475,W-0004,2026-04-20T17:05:00,debit,6.61,transit,transit_fuel,cash,1,2372.60,
T-0000476,W-0004,2026-04-21T14:51:00,debit,27.81,transit,transit_fuel,cash,1,2344.79,
T-0000477,W-0004,2026-04-22T07:43:00,debit,32.05,misc,general,cash,0,2312.74,
T-0000478,W-0004,2026-04-23T18:31:00,debit,40.35,childcare,childcare,cash,1,2272.39,
T-0000441,W-0004,2026-04-24T07:03:00,debit,82.00,phone,mobile_phone,debit,1,3871.92,obligation_id=O-00012
T-0000393,W-0004,2026-04-24T09:34:00,credit,182.52,income,employer_payroll,etransfer,0,2423.46,linked_earnings_id=E-000182
T-0000479,W-0004,2026-04-24T11:40:00,debit,72.01,groceries,grocery,cash,1,2200.38,
T-0000395,W-0004,2026-04-25T08:22:00,credit,145.70,income,employer_payroll,direct_deposit,0,2724.03,linked_earnings_id=E-000184
T-0000480,W-0004,2026-04-25T17:36:00,debit,29.86,entertainment,streaming_leisure,cash,0,2170.52,
